Croatia	2018.0	344.0	Europe	1	5.0	0.0	5.0	ignore	2018-10-13	2018-10-13T00:00:00.000000Z	2018-10-13	2018-10-13T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0779362	0.5073917	9.0	0.352705	0.4375764	F
Nigeria	2018.0	475.0	Africa	1	2.0	0.0	2.0	crowd dispersal	2018-01-06	2018-01-06T00:00:00.000000Z	2018-01-06	2018-01-06T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-1.051078	-1.018126	8.0	-0.8801294	-0.4307562	PF
Colombia	2010.0	100.0	South America	1	1.0	1.0	4.0	crowd dispersal	2010-03-01	2010-03-01T00:00:00.000000Z	2010-03-03	2010-03-03T00:00:00.000000Z	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.3854887	-0.0593222	8.0	-0.3085754	-0.1323792	PF
Ireland	2007.0	205.0	Europe	1	2.0	0.0	2.0	ignore	2007-01-15	2007-01-15T00:00:00.000000Z	2007-01-15	2007-01-15T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.748592	1.560755	8.0	1.745495	1.397142	F
Romania	2015.0	360.0	Europe	1	3.0	0.0	5.0	ignore	2015-11-05	2015-11-05T00:00:00.000000Z	2015-11-05	2015-11-05T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.1024358	0.1072816	9.0	0.1953149	0.4861361	F
Hungary	2006.0	310.0	Europe	1	5.0	0.0	5.0	ignore	2006-09-25	2006-09-25T00:00:00.000000Z	2006-09-25	2006-09-25T00:00:00.000000Z	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.6587242	0.8729004	8.0	0.9977335	1.015041	F
Cyprus	2011.0	352.0	Europe	1	11.0	0.0	2.0	ignore	2011-06-16	2011-06-16T00:00:00.000000Z	2011-06-16	2011-06-16T00:00:00.000000Z	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8664131	1.56354	7.0	1.072972	1.053583	F
Turkey	2015.0	640.0	MENA	1	13.0	1.0	2.0	crowd dispersal	2015-11-02	2015-11-02T00:00:00.000000Z	2015-11-02	2015-11-02T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	-0.1543013	0.2227048	9.0	-0.1131079	-0.3677201	PF
Bangladesh	2011.0	771.0	Asia	1	43.0	0.0	4.0	ignore	2011-10-12	2011-10-12T00:00:00.000000Z	2011-10-12	2011-10-12T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-1.087299	-0.7552108	8.0	-0.7323931	-0.3150689	PF
Ivory Coast	2007.0	437.0	Africa	1	4.0	1.0	3.0	ignore	2007-12-26	2007-12-26T00:00:00.000000Z	2007-12-26	2007-12-26T00:00:00.000000Z	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.091263	-1.209597	6.0	-1.455051	-1.20209	NF
Burkina Faso	2006.0	439.0	Africa	1	2.0	0.0	2.0	ignore	2006-08-13	2006-08-13T00:00:00.000000Z	2006-08-13	2006-08-13T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.3099104	-0.762337	7.0	-0.4310352	-0.3418339	PF
Yemen	2011.0	679.0	MENA	1	30.0	1.0	7.0	ignore	2011-04-15	2011-04-15T00:00:00.000000Z	2011-04-15	2011-04-15T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	-1.227544	-1.146879	7.0	-1.285414	-1.39367	NF
China	2017.0	710.0	Asia	1	10.0	0.0	3.0	ignore	2017-12-10	2017-12-10T00:00:00.000000Z	2017-12-10	2017-12-10T00:00:00.000000Z	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.27085	0.4137717	9.0	-0.2667109	-1.503779	NF
Denmark	2007.0	390.0	Europe	1	2.0	1.0	3.0	crowd dispersal	2007-03-03	2007-03-03T00:00:00.000000Z	2007-03-03	2007-03-03T00:00:00.000000Z	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.446026	2.353998	7.0	2.01373	1.477704	F
Austria	2007.0	305.0	Europe	1	1.0	0.0	6.0	ignore	2007-10-16	2007-10-16T00:00:00.000000Z	2007-10-16	2007-10-16T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.013397	1.870187	7.0	1.960128	1.369262	F
Azerbaijan	2013.0	373.0	Europe	1	4.0	0.0	5.0	ignore	2013-10-27	2013-10-27T00:00:00.000000Z	2013-10-27	2013-10-27T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.9665772	-0.4752991	7.0	-0.7239093	-1.402769	NF
Nepal	2009.0	790.0	Asia	1	8.0	1.0	1.0	arrests	2009-12-20	2009-12-20T00:00:00.000000Z	2009-12-20	2009-12-20T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.7025764	-0.9502964	6.0	-0.8600231	-0.4410418	PF
Ethiopia	2014.0	530.0	Africa	1	1.0	0.0	2.0	arrests	2014-04-27	2014-04-27T00:00:00.000000Z	2014-04-27	2014-04-27T00:00:00.000000Z	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.44421	-0.4249245	8.0	-0.4716608	-1.284354	NF
Namibia	2015.0	565.0	Africa	1	4.0	0.0	2.0	crowd dispersal	2015-02-16	2015-02-16T00:00:00.000000Z	2015-02-20	2015-02-20T00:00:00.000000Z	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.3195393	0.2479032	7.0	0.1902615	0.5793691	F
Brazil	2015.0	140.0	South America	1	3.0	0.0	2.0	ignore	2015-03-08	2015-03-08T00:00:00.000000Z	2015-03-08	2015-03-08T00:00:00.000000Z	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.39647	-0.1843512	9.0	-0.147159	0.4588515	F
Sweden	2019.0	380.0	Europe	1	1.0	0.0	5.0	ignore	2019-01-31	2019-01-31T00:00:00.000000Z	2019-01-31	2019-01-31T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.13129	1.709257	8.0	1.832539	1.560975	F
Yemen	2011.0	679.0	MENA	1	25.0	1.0	1.0	shootings	2011-04-04	2011-04-04T00:00:00.000000Z	2011-04-05	2011-04-05T00:00:00.000000Z	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	-1.227544	-1.146879	7.0	-1.285414	-1.39367	NF
Germany	2017.0	255.0	Europe	1	15.0	0.0	2.0	ignore	2017-06-19	2017-06-19T00:00:00.000000Z	2017-06-19	2017-06-19T00:00:00.000000Z	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.843528	1.65318	9.0	1.614979	1.432262	F
Ireland	2014.0	205.0	Europe	1	48.0	1.0	3.0	crowd dispersal	2014-11-15	2014-11-15T00:00:00.000000Z	2014-11-15	2014-11-15T00:00:00.000000Z	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.696855	1.605183	8.0	1.764592	1.317501	F
Bolivia	2007.0	145.0	South America	1	3.0	1.0	2.0	crowd dispersal	2007-09-03	2007-09-03T00:00:00.000000Z	2007-09-06	2007-09-06T00:00:00.000000Z	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.4037066	-0.5706812	7.0	-0.8301125	0.042224	PF
Ukraine	2015.0	369.0	Europe	1	2.0	0.0	2.0	crowd dispersal	2015-07-12	2015-07-12T00:00:00.000000Z	2015-07-12	2015-07-12T00:00:00.000000Z	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.9800457	-0.5238288	9.0	-0.8136155	-0.0867992	PF
Uganda	2016.0	500.0	Africa	1	6.0	0.0	3.0	ignore	2016-12-08	2016-12-08T00:00:00.000000Z	2016-12-08	2016-12-08T00:00:00.000000Z	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-1.05659	-0.5713909	8.0	-0.2512983	-0.6466277	NF
Burkina Faso	2014.0	439.0	Africa	1	3.0	0.0	5.0	crowd dispersal	2014-11-02	2014-11-02T00:00:00.000000Z	2014-11-02	2014-11-02T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.4647941	-0.5793024	8.0	-0.5473515	-0.3518519	PF
Mexico	2016.0	70.0	North America	1	4.0	0.0	4.0	ignore	2016-09-15	2016-09-15T00:00:00.000000Z	2016-09-15	2016-09-15T00:00:00.000000Z	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7194722	0.1316671	9.0	-0.5563735	-0.0675288	PF
Kyrgyzstan	2020.0	703.0	Asia	1	3.0	0.0	3.0	arrests	2020-03-08	2020-03-08T00:00:00.000000Z	2020-03-08	2020-03-08T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	-1.110902	-0.5401577	6.0	-0.9265748	-0.5941642	PF
Malaysia	2010.0	820.0	Asia	1	4.0	0.0	3.0	arrests	2010-05-01	2010-05-01T00:00:00.000000Z	2010-05-01	2010-05-01T00:00:00.000000Z	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0893046	1.120302	8.0	0.4781814	-0.4999781	PF
India	2020.0	750.0	Asia	1	2.0	0.0	7.0	ignore	2020-01-04	2020-01-04T00:00:00.000000Z	2020-01-04	2020-01-04T00:00:00.000000Z	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.2448308	0.3865438	7.0	-0.0177096	0.1498907	F
Russia	2017.0	365.0	Europe	1	1.0	0.0	6.0	ignore	2017-01-28	2017-01-28T00:00:00.000000Z	2017-02-23	2017-02-23T00:00:00.000000Z	27.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.8921309	-0.0756785	9.0	-0.7936877	-1.089872	NF
Thailand	2011.0	800.0	Asia	1	4.0	0.0	4.0	ignore	2011-05-19	2011-05-19T00:00:00.000000Z	2011-05-19	2011-05-19T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.3234363	0.2058027	9.0	-0.2038983	-0.4051817	PF
South Africa	2013.0	560.0	Africa	1	5.0	0.0	3.0	shootings	2013-11-19	2013-11-19T00:00:00.000000Z	2013-11-19	2013-11-19T00:00:00.000000Z	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	-0.0699451	0.4382249	9.0	0.1580778	0.6007034	F
Kyrgyzstan	2012.0	703.0	Asia	1	13.0	0.0	4.0	ignore	2012-03-14	2012-03-14T00:00:00.000000Z	2012-03-14	2012-03-14T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-1.149493	-0.649578	6.0	-1.129424	-0.6110972	PF
Yemen	2011.0	679.0	MENA	1	26.0	0.0	7.0	shootings	2011-04-08	2011-04-08T00:00:00.000000Z	2011-04-08	2011-04-08T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	-1.227544	-1.146879	7.0	-1.285414	-1.39367	NF
Liberia	2014.0	450.0	Africa	1	1.0	0.0	3.0	ignore	2014-06-02	2014-06-02T00:00:00.000000Z	2014-06-02	2014-06-02T00:00:00.000000Z	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7714449	-1.343677	7.0	-0.8058971	-0.2758334	PF
Philippines	2017.0	840.0	Asia	1	2.0	0.0	5.0	ignore	2017-08-15	2017-08-15T00:00:00.000000Z	2017-08-15	2017-08-15T00:00:00.000000Z	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.476546	-0.0546969	9.0	-0.417701	0.0841495	PF
Bosnia and Herzegovina	2018.0	346.0	Europe	1	9.0	0.0	3.0	accomodation	2018-12-25	2018-12-25T00:00:00.000000Z	2019-01-08	2019-01-08T00:00:00.000000Z	15.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	-0.5669701	-0.6150292	7.0	-0.2342353	-0.2659763	PF
India	2009.0	750.0	Asia	1	3.0	0.0	1.0	ignore	2009-09-03	2009-09-03T00:00:00.000000Z	2009-09-03	2009-09-03T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.4519712	-0.0124214	8.0	0.013824	0.4606846	F
Germany	2010.0	255.0	Europe	1	1.0	0.0	3.0	ignore	2010-03-18	2010-03-18T00:00:00.000000Z	2010-03-18	2010-03-18T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.774239	1.52075	8.0	1.64464	1.297783	F
Armenia	2009.0	371.0	Europe	1	1.0	0.0	3.0	ignore	2009-01-30	2009-01-30T00:00:00.000000Z	2009-01-30	2009-01-30T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.6197577	-0.0297348	6.0	-0.475852	-0.8764755	PF
China	2016.0	710.0	Asia	1	3.0	0.0	6.0	ignore	2016-01-10	2016-01-10T00:00:00.000000Z	2016-01-10	2016-01-10T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.2539508	0.3545941	9.0	-0.3345477	-1.559632	NF
Greece	2009.0	350.0	Europe	1	2.0	0.0	5.0	ignore	2009-01-19	2009-01-19T00:00:00.000000Z	2009-02-02	2009-02-02T00:00:00.000000Z	15.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0674696	0.6194866	8.0	0.6528149	0.8914437	F
India	2019.0	750.0	Asia	1	1.0	0.0	7.0	ignore	2019-01-01	2019-01-01T00:00:00.000000Z	2019-01-01	2019-01-01T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	-0.2540472	0.1708809	8.0	-0.0304647	0.2690398	F
Namibia	2012.0	565.0	Africa	1	5.0	0.0	2.0	ignore	2012-03-28	2012-03-28T00:00:00.000000Z	2012-03-28	2012-03-28T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.3408318	0.1385587	7.0	0.2528339	0.3784391	F
Romania	2010.0	360.0	Europe	1	4.0	1.0	2.0	crowd dispersal	2010-09-15	2010-09-15T00:00:00.000000Z	2010-09-15	2010-09-15T00:00:00.000000Z	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.3055119	-0.140585	8.0	0.0906951	0.432124	F
Sri Lanka	2014.0	780.0	Asia	1	15.0	0.0	2.0	crowd dispersal	2014-10-21	2014-10-21T00:00:00.000000Z	2014-10-21	2014-10-21T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.3438012	0.0535279	8.0	-0.1701762	-0.667201	PF
France	2008.0	220.0	Europe	1	2.0	0.0	3.0	accomodation	2008-05-21	2008-05-21T00:00:00.000000Z	2008-05-21	2008-05-21T00:00:00.000000Z	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.407428	1.582908	8.0	1.507125	1.304794	F
Tajikistan	2012.0	702.0	Asia	1	4.0	0.0	2.0	accomodation	2012-09-06	2012-09-06T00:00:00.000000Z	2012-09-06	2012-09-06T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-1.275516	-0.9312044	5.0	-1.20035	-1.422404	NF
Colombia	2014.0	100.0	South America	1	1.0	0.0	2.0	ignore	2014-07-10	2014-07-10T00:00:00.000000Z	2014-07-29	2014-07-29T00:00:00.000000Z	20.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	-0.3685734	-0.1009362	9.0	-0.2919965	-0.0433162	PF
Hungary	2019.0	310.0	Europe	1	4.0	0.0	5.0	ignore	2019-06-02	2019-06-02T00:00:00.000000Z	2019-06-02	2019-06-02T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0600961	0.4960532	8.0	0.526654	0.3439764	PF
Romania	2018.0	360.0	Europe	1	15.0	0.0	3.0	ignore	2018-09-10	2018-09-10T00:00:00.000000Z	2018-09-10	2018-09-10T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	-0.1516164	-0.1330298	9.0	0.359746	0.5243305	F
Comoros	2018.0	581.0	Africa	1	2.0	1.0	2.0	crowd dispersal	2018-05-13	2018-05-13T00:00:00.000000Z	2018-05-13	2018-05-13T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	-0.805908	-1.62861	4.0	-1.071624	-0.5005819	PF
Mauritania	2009.0	435.0	Africa	1	1.0	0.0	4.0	ignore	2009-01-06	2009-01-06T00:00:00.000000Z	2009-01-06	2009-01-06T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.6133621	-0.8949571	6.0	-0.8046821	-0.9245395	NF
Venezuela	2010.0	101.0	South America	1	4.0	0.0	3.0	crowd dispersal	2010-02-04	2010-02-04T00:00:00.000000Z	2010-02-04	2010-02-04T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-1.227857	-1.111888	8.0	-1.654271	-0.8705474	PF
Nigeria	2018.0	475.0	Africa	1	17.0	1.0	4.0	killings	2018-10-29	2018-10-29T00:00:00.000000Z	2018-10-29	2018-10-29T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-1.051078	-1.018126	8.0	-0.8801294	-0.4307562	PF
Nicaragua	2018.0	93.0	Central America	1	9.0	1.0	6.0	crowd dispersal	2018-05-28	2018-05-28T00:00:00.000000Z	2018-05-28	2018-05-28T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	-1.08738	-0.8029793	8.0	-1.057517	-1.100828	PF
Liberia	2020.0	450.0	Africa	1	1.0	0.0	5.0	crowd dispersal	2020-01-06	2020-01-06T00:00:00.000000Z	2020-01-06	2020-01-06T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	-0.8733276	-1.409893	7.0	-1.025773	-0.0758209	PF
Pakistan	2011.0	770.0	Asia	1	12.0	0.0	7.0	ignore	2011-12-25	2011-12-25T00:00:00.000000Z	2011-12-25	2011-12-25T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-1.076278	-0.817893	8.0	-0.9018267	-0.8291994	PF
Greece	2012.0	350.0	Europe	1	3.0	1.0	2.0	crowd dispersal	2012-02-10	2012-02-10T00:00:00.000000Z	2012-02-10	2012-02-10T00:00:00.000000Z	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	-0.1834935	0.280436	9.0	0.3931225	0.7007905	F
Algeria	2014.0	615.0	MENA	1	1.0	0.0	2.0	crowd dispersal	2014-03-01	2014-03-01T00:00:00.000000Z	2014-03-01	2014-03-01T00:00:00.000000Z	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5999988	-0.478006	7.0	-0.7732704	-0.8151981	NF
Germany	2017.0	255.0	Europe	1	29.0	0.0	2.0	ignore	2017-09-18	2017-09-18T00:00:00.000000Z	2017-09-18	2017-09-18T00:00:00.000000Z	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.843528	1.65318	9.0	1.614979	1.432262	F
Ireland	2010.0	205.0	Europe	1	3.0	0.0	7.0	ignore	2010-11-27	2010-11-27T00:00:00.000000Z	2010-11-27	2010-11-27T00:00:00.000000Z	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.688761	1.349347	8.0	1.768085	1.324432	F
Bolivia	2019.0	145.0	South America	1	14.0	0.0	2.0	crowd dispersal	2019-11-15	2019-11-15T00:00:00.000000Z	2019-11-15	2019-11-15T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	-0.7382592	-0.6993221	7.0	-1.121446	-0.1143257	PF
Cyprus	2014.0	352.0	Europe	1	7.0	1.0	3.0	crowd dispersal	2014-03-26	2014-03-26T00:00:00.000000Z	2014-03-26	2014-03-26T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.075977	1.140245	7.0	1.076946	1.01997	F
Pakistan	2007.0	770.0	Asia	1	11.0	0.0	3.0	ignore	2007-07-17	2007-07-17T00:00:00.000000Z	2007-07-17	2007-07-17T00:00:00.000000Z	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8167263	-0.479456	7.0	-0.8870074	-0.9498742	NF
Nepal	2018.0	790.0	Asia	1	2.0	0.0	4.0	ignore	2018-08-24	2018-08-24T00:00:00.000000Z	2018-08-24	2018-08-24T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.6708352	-0.8982426	8.0	-0.4775418	-0.1357345	PF
China	2006.0	710.0	Asia	1	3.0	1.0	1.0	accomodation	2006-06-13	2006-06-13T00:00:00.000000Z	2006-06-14	2006-06-14T00:00:00.000000Z	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.5145814	0.0704749	8.0	-0.6394754	-1.74897	NF
Armenia	2018.0	371.0	Europe	1	12.0	0.0	7.0	crowd dispersal	2018-04-26	2018-04-26T00:00:00.000000Z	2018-04-26	2018-04-26T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	-0.3475996	-0.0284142	7.0	-0.1494592	-0.1379438	PF
United Kingdom	2014.0	200.0	Europe	1	1.0	1.0	3.0	ignore	2014-01-08	2014-01-08T00:00:00.000000Z	2014-01-08	2014-01-08T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.750967	1.629748	9.0	1.87901	1.27579	F
Turkey	2018.0	640.0	MENA	1	17.0	0.0	2.0	ignore	2018-07-21	2018-07-21T00:00:00.000000Z	2018-09-30	2018-09-30T00:00:00.000000Z	72.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.3298205	0.0062523	8.0	-0.3175219	-0.851069	NF
Ireland	2007.0	205.0	Europe	1	18.0	0.0	3.0	ignore	2007-05-09	2007-05-09T00:00:00.000000Z	2007-05-09	2007-05-09T00:00:00.000000Z	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.748592	1.560755	8.0	1.745495	1.397142	F
Algeria	2019.0	615.0	MENA	1	20.0	0.0	7.0	ignore	2019-04-05	2019-04-05T00:00:00.000000Z	2019-04-05	2019-04-05T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	-0.6211485	-0.5163999	6.0	-0.8157083	-1.056199	NF
Brazil	2011.0	140.0	South America	1	3.0	0.0	4.0	ignore	2011-11-10	2011-11-10T00:00:00.000000Z	2011-11-10	2011-11-10T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.16594	-0.116579	9.0	0.0376661	0.5136762	F
Spain	2016.0	230.0	Europe	1	4.0	0.0	5.0	accomodation	2016-07-11	2016-07-11T00:00:00.000000Z	2016-07-11	2016-07-11T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6071717	1.129903	9.0	0.9971728	1.041618	F
Ukraine	2014.0	369.0	Europe	1	22.0	1.0	4.0	crowd dispersal	2014-01-26	2014-01-26T00:00:00.000000Z	2014-01-26	2014-01-26T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.9942064	-0.4138592	9.0	-0.7910743	-0.1422317	PF
Kenya	2015.0	501.0	Africa	1	116.0	0.0	2.0	crowd dispersal	2015-09-22	2015-09-22T00:00:00.000000Z	2015-09-22	2015-09-22T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-1.013617	-0.3015067	8.0	-0.4882332	-0.1460002	PF
Ireland	2007.0	205.0	Europe	1	27.0	0.0	6.0	ignore	2007-09-29	2007-09-29T00:00:00.000000Z	2007-09-29	2007-09-29T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.748592	1.560755	8.0	1.745495	1.397142	F
Dominican Republic	2017.0	42.0	North America	1	23.0	0.0	7.0	ignore	2017-12-01	2017-12-01T00:00:00.000000Z	2017-12-01	2017-12-01T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.7402246	-0.3719791	8.0	-0.4208526	0.1592211	PF
Poland	2013.0	290.0	Europe	1	3.0	0.0	3.0	ignore	2013-10-25	2013-10-25T00:00:00.000000Z	2013-10-25	2013-10-25T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6452656	0.662097	9.0	0.7996315	0.9981389	F
United Kingdom	2018.0	200.0	Europe	1	13.0	0.0	7.0	ignore	2018-06-23	2018-06-23T00:00:00.000000Z	2018-06-23	2018-06-23T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.844666	1.398906	10.0	1.642386	1.369487	F
Kyrgyzstan	2020.0	703.0	Asia	1	2.0	1.0	4.0	crowd dispersal	2020-03-02	2020-03-02T00:00:00.000000Z	2020-03-02	2020-03-02T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-1.110902	-0.5401577	6.0	-0.9265748	-0.5941642	PF
South Africa	2017.0	560.0	Africa	1	3.0	0.0	3.0	ignore	2017-04-01	2017-04-01T00:00:00.000000Z	2017-04-01	2017-04-01T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.0263975	0.2908573	9.0	-0.0425192	0.6327685	F
Ukraine	2014.0	369.0	Europe	1	46.0	0.0	5.0	crowd dispersal	2014-03-05	2014-03-05T00:00:00.000000Z	2014-03-06	2014-03-06T00:00:00.000000Z	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.9942064	-0.4138592	9.0	-0.7910743	-0.1422317	PF
Lebanon	2019.0	660.0	MENA	1	10.0	0.0	7.0	crowd dispersal	2019-10-26	2019-10-26T00:00:00.000000Z	2019-10-26	2019-10-26T00:00:00.000000Z	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	-1.13634	-0.8334518	7.0	-0.8583319	-0.5154753	PF
Ireland	2014.0	205.0	Europe	1	30.0	0.0	3.0	ignore	2014-08-24	2014-08-24T00:00:00.000000Z	2014-08-24	2014-08-24T00:00:00.000000Z	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.696855	1.605183	8.0	1.764592	1.317501	F
India	2008.0	750.0	Asia	1	3.0	0.0	2.0	crowd dispersal	2008-06-06	2008-06-06T00:00:00.000000Z	2008-06-06	2008-06-06T00:00:00.000000Z	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.3371764	-0.0191939	8.0	0.0860389	0.4621931	F
Syria	2017.0	652.0	MENA	1	1.0	0.0	2.0	ignore	2017-05-05	2017-05-05T00:00:00.000000Z	2017-05-05	2017-05-05T00:00:00.000000Z	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	-1.562064	-1.76965	5.0	-2.092132	-1.969529	NF
Zambia	2018.0	551.0	Africa	1	2.0	0.0	2.0	accomodation	2018-11-13	2018-11-13T00:00:00.000000Z	2018-11-13	2018-11-13T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.6507198	-0.5570719	7.0	-0.3453153	-0.3423163	PF
Croatia	2019.0	344.0	Europe	1	1.0	0.0	3.0	ignore	2019-03-02	2019-03-02T00:00:00.000000Z	2019-03-02	2019-03-02T00:00:00.000000Z	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0820259	0.4592125	8.0	0.3953754	0.4553147	F
